file	coding
021A-C0897X115300XX-0200P0_115302_JJY_1__BUT-YOU__1464-3725	0
021A-C0897X115300XX-0200P0_115302_JJY_1__BUT-YOU__1550-3625	0
021A-C0897X115300XX-0200P0_115302_JJY_1__BUT-YOU__1906-0425	0
021A-C0897X115300XX-0200P0_115302_JJY_1__BUT-YOU__2337-7525	0
021A-C0897X115300XX-0200P0_115302_JJY_1__IT-YOU__2006-0625	0
021A-C0897X115300XX-0200P0_115302_JJY_1__THAT-YOU__1640-7425	0
021A-C0897X115300XX-0200P0_115302_JJY_1__THAT-YOU__662-3925	0
021A-C0897X115300XX-0200P0_115302_JJY_1__THOUGHT-YOU__1136-8025	0
021A-C0897X115300XX-0200P0_115302_JJY_1__THOUGHT-YOU__1281-7725	0
021A-C0897X115400XX-0100P0-2nd-0200P0_115401_JK0_1__BUT-YOU__3442-1525	0
021A-C0897X115400XX-0100P0-2nd-0200P0_115401_JK0_1__THAT-YOU__1824-8225	0
021A-C0897X115400XX-0100P0-2nd-0200P0_115401_JK0_1__THAT-YOU__3315-3825	0
021A-C0897X115400XX-0100P0-2nd-0200P0_115401_JK0_1__THAT-YOU__783-6625	0
021A-C0897X115400XX-0100P0-2nd-0200P0_115401_JK0_1__THAT-YOU__785-5025	0
021A-C0897X115400XX-0100P0-2nd-0200P0_115401_JK0_1__WANT-YOU__2338-4825	0
021A-C0897X115700XX-0100P0-2nd-0200P0_115701_JSC_1__MIGHT-YOU__929-2825	0
021A-C0897X115700XX-0100P0-2nd-0200P0_115701_JSC_1__THAT-YOU__1752-4925	0
021A-C0897X115700XX-0100P0-2nd-0200P0_115701_JSC_1__THAT-YOU__2378-2625	0
021A-C0897X115700XX-0100P0-2nd-0200P0_115701_JSC_1__WHAT-YOU__558-1525	0
021A-C0897X115900XX-0100P0_115901_J9R_1__GET-YOU__640-2125	0
021A-C0897X115900XX-0100P0_115901_J9R_1__THOUGHT-YOU__26-5025	0
021A-C0897X115900XX-0100P0_115901_J9R_1__WHAT-YOU__594-0925	0
021A-C0897X116500XX-0100P0-2nd-0200P0_116501_JK1_1__BUT-YOU__1959-31800587	0
021A-C0897X116500XX-0100P0-2nd-0200P0_116501_JK1_1__THAT-YOU__1285-5922134	0
021A-C0897X116500XX-0100P0-2nd-0200P0_116501_JK1_1__THAT-YOU__1287-0722134	0
021A-C0897X116500XX-0100P0-2nd-0200P0_116501_JK1_1__THAT-YOU__54-755	0
021A-C0897X116500XX-0100P0-2nd-0200P0_116501_JK1_1__THAT-YOU__565-905	0
021A-C0897X116500XX-0100P0-2nd-0200P0_116501_JK1_1__THAT-YOU__879-382213403	0
021A-C0897X116600XX-0100P0_116601_JK2_1__BUT-YOU__2295-3425	0
021A-C0897X116600XX-0100P0_116601_JK2_1__BUT-YOU__2335-5225	0
021A-C0897X116600XX-0100P0_116601_JK2_1__BUT-YOU__515-8925	0
021A-C0897X116600XX-0100P0_116601_JK2_1__OUT-YOU__240-3125	0
021A-C0897X116600XX-0100P0_116601_JK2_1__THAT-YOU__2202-0325	0
021A-C0897X116600XX-0100P0_116601_JK2_1__THAT-YOU__2280-6325	0
021A-C0897X116600XX-0100P0_116601_JK2_1__WENT-YOU__2039-5425	0
021A-C0897X116600XX-0100P0_116601_JK2_1__WHAT-YOU__1937-5225	0
021A-C0897X116700XX-0100P0-2nd-0200P0_116701_KGP_1__BUT-YOU__3176-59122173	0
021A-C0897X116700XX-0100P0-2nd-0200P0_116701_KGP_1__IT-YOU__1731-555	0
021A-C0897X116700XX-0100P0-2nd-0200P0_116701_KGP_1__THAT-YOU__118-365	0
021A-C0897X116700XX-0100P0-2nd-0200P0_116701_KGP_1__THAT-YOU__2268-84140552	0
021A-C0897X116700XX-0100P0-2nd-0200P0_116701_KGP_1__THAT-YOU__3134-67122173	0
021A-C0897X116700XX-0100P0-2nd-0200P0_116701_KGP_1__WANT-YOU__2014-92140552	0
021A-C0897X116800XX-0100P0-2nd-0200P0_116801_KGR_1__IT-YOU__641-9025	0
021A-C0897X116800XX-0100P0-2nd-0200P0_116801_KGR_1__THAT-YOU__1549-8625	0
021A-C0897X116800XX-0100P0-2nd-0200P0_116801_KGR_1__THAT-YOU__4069-0225	0
021A-C0897X116800XX-0100P0-2nd-0200P0_116801_KGR_1__THOUGHT-YOU__726-1325	0
021A-C0897X116800XX-0100P0-2nd-0200P0_116801_KGR_1__WHAT-YOU__3538-2825	0
021A-C0897X116800XX-0100P0-2nd-0200P0_116801_KGR_1__WHAT-YOU__47-2825	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__BUT-YOU__3615-7925	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__BUT-YOU__3712-4525	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__BUT-YOU__4224-7625	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__BUT-YOU__4309-6425	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__GET-YOU__5309-9425	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__GOT-YOU__3934-5525	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__HURT-YOU__824-8325	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__IT-YOU__4155-6825	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__3846-9425	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__3958-4125	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__4219-6625	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__4836-3725	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__4839-4325	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__4841-0225	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__5205-6825	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__5216-0025	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__5639-0625	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__6056-7325	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__THAT-YOU__6308-7025	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__WANT-YOU__5536-6325	0
021A-C0897X116900XX-0100P0-2nd-0200P0_116901_JK5_1__WHAT-YOU__4223-6525	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__BUT-YOU__1260-9325	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__BUT-YOU__2120-8425	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__BUT-YOU__3689-7325	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__BUT-YOU__3979-8425	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__IT-YOU__3753-4625	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__IT-YOU__3820-6625	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__PUT-YOU__762-4525	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__THAT-YOU__455-9125	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__WHAT-YOU__2227-7525	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__WHAT-YOU__244-0425	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__WHAT-YOU__2627-6025	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__WHAT-YOU__650-1325	0
021A-C0897X117100XX-0100P0-2nd-0200P0_117101_JK7_1__WHAT-YOU__694-5925	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__BUT-YOU__2105-2625	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__BUT-YOU__854-0225	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__GET-YOU__3884-1525	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__IT-YOU__2370-2825	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__IT-YOU__2372-8125	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__THAT-YOU__1196-2825	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__THAT-YOU__1476-2325	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__THAT-YOU__1484-6225	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__THAT-YOU__2614-1125	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__WHAT-YOU__1336-8225	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__WHAT-YOU__3306-4325	0
021A-C0897X117300XX-0100P0-2nd-0200P0_117301_JK9_1__WHAT-YOU__3942-4925	0
021A-C0897X118000XX-0100P0_118001_JA6_1__GOT-YOU__1260-0325	0
021A-C0897X118000XX-0100P0_118001_JA6_1__THAT-YOU__1068-5825	0
021A-C0897X118000XX-0100P0_118001_JA6_1__THAT-YOU__1104-6425	0
021A-C0897X118000XX-0100P0_118001_JA6_1__THAT-YOU__1542-8025	0
021A-C0897X118000XX-0100P0_118001_JA6_1__THAT-YOU__187-7825	0
021A-C0897X118000XX-0100P0_118001_JA6_1__THAT-YOU__800-0825	0
021A-C0897X118000XX-0100P0_118001_JA6_1__WHAT-YOU__1138-4925	0
021A-C0897X118000XX-0100P0_118001_JA6_1__WHAT-YOU__175-8125	0
021A-C0897X118000XX-0100P0_118001_JA6_1__WHAT-YOU__765-7825	0
021A-C0897X118000XX-0100P0_118001_JA6_1__WHAT-YOU__802-7325	0
021A-C0897X118100XX-0200P0_118102_JA8_1__THAT-YOU__251-0525	0
021A-C0897X118100XX-0200P0_118102_JA8_1__THAT-YOU__381-7225	0
021A-C0897X118100XX-0200P0_118102_JA8_1__THAT-YOU__800-1125	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__THAT-YOU__1322-745	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__THAT-YOU__1849-57699426	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__THAT-YOU__1871-15699426	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__THAT-YOU__2525-53699426	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__THAT-YOU__2860-32699426	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__THAT-YOU__3352-68183511	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__THAT-YOU__3574-6913243	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__THAT-YOU__3805-5013243	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__THOUGHT-YOU__2419-78699426	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__WHAT-YOU__1102-265	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__WHAT-YOU__1746-38699426	0
021A-C0897X118200XX-0100P0-2nd-0200P0_118201_JA9_1__WHAT-YOU__4680-655	0
021A-C0897X118300XX-0100P0_118301_JAA_1__AT-YOU__757-085	0
021A-C0897X118300XX-0100P0_118301_JAA_1__BUT-YOU__2015-895	0
021A-C0897X118300XX-0100P0_118301_JAA_1__IT-YOU__121-905	0
021A-C0897X118300XX-0100P0_118301_JAA_1__NIGHT-YOU__829-675	0
021A-C0897X118300XX-0100P0_118301_JAA_1__WANT-YOU__2612-695	0
021A-C0897X118300XX-0100P0_118301_JAA_1__WHAT-YOU__2572-885	0
021A-C0897X118300XX-0100P0_118301_JAA_1__YET-YOU__1486-445	0
021A-C0897X118501XX-0100P0-2nd-02XX-0100P0_118501_JAC_1__THAT-YOU__4090-3125	0
021A-C0897X118700XX-0200P0_118701_JAE_1__ABOUT-YOU__2807-9925	0
021A-C0897X118700XX-0200P0_118701_JAE_1__PUT-YOU__2704-2625	0
021A-C0897X118700XX-0200P0_118701_JAE_1__PUT-YOU__2712-9525	0
021A-C0897X118700XX-0200P0_118701_JAE_1__RIGHT-YOU__1616-0025	0
021A-C0897X118700XX-0200P0_118701_JAE_1__THAT-YOU__1050-2225	0
021A-C0897X118700XX-0200P0_118701_JAE_1__THAT-YOU__1965-6825	0
021A-C0897X118700XX-0200P0_118701_JAE_1__THAT-YOU__1992-2725	0
021A-C0897X118700XX-0200P0_118701_JAE_1__THAT-YOU__2402-8925	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__BUT-YOU__3090-52563658	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__GET-YOU__853-24070293	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__GOT-YOU__3479-315	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__LEAST-YOU__1337-67212577	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__POINT-YOU__2816-62563658	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__THAT-YOU__1473-94212577	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__THAT-YOU__1501-53563658	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__THOUGHT-YOU__5211-84137952	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__WANT-YOU__1499-83563658	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__WHAT-YOU__2583-73563658	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__WHAT-YOU__2631-28563658	0
021A-C0897X118900XX-0100P0-2nd-0200P0_118901_K74_1__WHAT-YOU__4628-07137952	0
021A-C0897X119000XX-0100P0-2nd-0200P0_119001_K75_1__THAT-YOU__5362-4325	0
021A-C0897X119000XX-0100P0-2nd-0200P0_119001_K75_1__THAT-YOU__5530-0425	0
021A-C0897X119000XX-0100P0-2nd-0200P0_119001_K75_1__WHAT-YOU__51-1625	0
021A-C0897X119100XX-0100P0_119101_JSE_1__THAT-YOU__2030-92227847	0
021A-C0897X119100XX-0100P0_119101_JSE_1__THAT-YOU__708-024098836	0
021A-C0897X119100XX-0100P0_119101_JSE_1__THAT-YOU__709-454098836	0
021A-C0897X119200XX-0100P0-2nd-0200P0_119201_JNF_1__THAT-YOU__1792-885	0
021A-C0897X119300XX-0100P0-2nd-0200P0_119301_JNG_1__THAT-YOU__2107-7325	0
021A-C0897X119500XX-0100P0_119501_JNJ_1__BUT-YOU__1822-28385792	0
021A-C0897X119500XX-0100P0_119501_JNJ_1__POINT-YOU__1894-90385792	0
021A-C0897X119500XX-0100P0_119501_JNJ_1__THAT-YOU__2191-74385792	0
021A-C0897X119500XX-0100P0_119501_JNJ_1__THAT-YOU__2266-09144397	0
021A-C0897X119500XX-0100P0_119501_JNJ_1__THAT-YOU__2460-2015411	0
021A-C0897X119500XX-0100P0_119501_JNJ_1__THAT-YOU__610-505	0
021A-C0897X119800XX-0100P0_119801_JNM_1__BUT-YOU__1315-3425	0
021A-C0897X119800XX-0100P0_119801_JNM_1__IT-YOU__2450-3025	0
021A-C0897X120200XX-0100P0-2nd-0200P0_120201_JSH_1__YET-YOU__2044-0325	0
021A-C0897X120500XX-0100P0_120501_JNP_1__BUT-YOU__1979-4325	0
021A-C0897X120500XX-0100P0_120501_JNP_1__THAT-YOU__167-6625	0
021A-C0897X120500XX-0100P0_120501_JNP_1__THAT-YOU__256-0325	0
021A-C0897X120500XX-0100P0_120501_JNP_1__THAT-YOU__2561-6925	0
021A-C0897X120500XX-0100P0_120501_JNP_1__THAT-YOU__3127-5325	0
021A-C0897X120500XX-0100P0_120501_JNP_1__THAT-YOU__318-6125	0
021A-C0897X120500XX-0100P0_120501_JNP_1__WHAT-YOU__1004-8525	0
021A-C0897X120700XX-0100P0-2nd-0200P0_120701_K78_1__RIGHT-YOU__4804-3325	0
021A-C0897X120700XX-0100P0-2nd-0200P0_120701_K78_1__THAT-YOU__1300-3625	0
021A-C0897X120700XX-0100P0-2nd-0200P0_120701_K78_1__THAT-YOU__2132-8725	0
021A-C0897X120700XX-0100P0-2nd-0200P0_120701_K78_1__THAT-YOU__3263-3525	0
021A-C0897X120700XX-0100P0-2nd-0200P0_120701_K78_1__THAT-YOU__3287-6125	0
021A-C0897X120700XX-0100P0-2nd-0200P0_120701_K78_1__THAT-YOU__5319-8225	0
021A-C0897X120800XX-0100P0-2nd-0200P0_120801_JSK_1__BUT-YOU__1467-3225	0
021A-C0897X120800XX-0100P0-2nd-0200P0_120801_JSK_1__BUT-YOU__2736-0725	0
021A-C0897X120800XX-0100P0-2nd-0200P0_120801_JSK_1__WHAT-YOU__244-4325	0
021A-C0897X120800XX-0100P0-2nd-0200P0_120801_JSK_1__WHAT-YOU__3523-4825	0
021A-C0897X120900XX-0100P0_120901_JSL_1__FACT-YOU__1376-005	0
021A-C0897X120900XX-0100P0_120901_JSL_1__THAT-YOU__2113-175	0
021A-C0897X120900XX-0100P0_120901_JSL_1__THAT-YOU__357-895	0
021A-C0897X120900XX-0100P0_120901_JSL_1__THAT-YOU__825-035	0
021A-C0897X121000XX-0100P0_121001_JSM_1__BUT-YOU__2069-6525	0
021A-C0897X121000XX-0100P0_121001_JSM_1__THAT-YOU__853-3525	0
021A-C0897X121300XX-0100P0_121301_KGS_1__BOUGHT-YOU__1605-52779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__BUT-YOU__2646-72779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__BUT-YOU__270-865	0
021A-C0897X121300XX-0100P0_121301_KGS_1__BUT-YOU__310-875	0
021A-C0897X121300XX-0100P0_121301_KGS_1__BUT-YOU__340-925	0
021A-C0897X121300XX-0100P0_121301_KGS_1__DIFFERENT-YOU__516-867552553	0
021A-C0897X121300XX-0100P0_121301_KGS_1__GET-YOU__735-547552553	0
021A-C0897X121300XX-0100P0_121301_KGS_1__GET-YOU__76-715	0
021A-C0897X121300XX-0100P0_121301_KGS_1__LET-YOU__569-477552553	0
021A-C0897X121300XX-0100P0_121301_KGS_1__PUT-YOU__271-135	0
021A-C0897X121300XX-0100P0_121301_KGS_1__THAT-YOU__1477-51779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__THAT-YOU__1600-17779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__THAT-YOU__1605-81779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__THAT-YOU__1770-14779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WANT-YOU__1388-48779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WHAT-YOU__1764-65779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WHAT-YOU__1999-55779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WHAT-YOU__2116-95779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WHAT-YOU__2230-53779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WHAT-YOU__2275-75779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WHAT-YOU__2357-71779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WHAT-YOU__2358-74779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WHAT-YOU__2372-07779289	0
021A-C0897X121300XX-0100P0_121301_KGS_1__WHAT-YOU__73-825	0
021A-C0897X121400XX-0100P0_121401_KGT_1__BUT-YOU__1181-50556184	0
021A-C0897X121400XX-0100P0_121401_KGT_1__BUT-YOU__2176-86556184	0
021A-C0897X121400XX-0100P0_121401_KGT_1__BUT-YOU__2257-43556184	0
021A-C0897X121400XX-0100P0_121401_KGT_1__BUT-YOU__2400-21556184	0
021A-C0897X121400XX-0100P0_121401_KGT_1__BUT-YOU__2616-39556184	0
021A-C0897X121400XX-0100P0_121401_KGT_1__BUT-YOU__2772-08556184	0
021A-C0897X121400XX-0100P0_121401_KGT_1__BUT-YOU__2778-72556184	0
021A-C0897X121400XX-0100P0_121401_KGT_1__JUST-YOU__796-055	0
021A-C0897X121400XX-0100P0_121401_KGT_1__WANT-YOU__154-755	0
021A-C0897X121400XX-0100P0_121401_KGT_1__WHAT-YOU__1958-23556184	0
021A-C0897X121400XX-0100P0_121401_KGT_1__WHAT-YOU__213-865	0
021A-C0897X121400XX-0100P0_121401_KGT_1__WHAT-YOU__222-305	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__BUT-YOU__4424-4325	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__BUT-YOU__5604-2425	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__THAT-YOU__4520-6825	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WANT-YOU__5075-7425	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WANT-YOU__5279-9825	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WANT-YOU__5291-6125	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WANT-YOU__5299-4625	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WANT-YOU__5311-0725	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WANT-YOU__5561-0225	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WANT-YOU__5566-9525	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WANT-YOU__5629-7725	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WANT-YOU__5634-3925	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WHAT-YOU__5316-4025	0
021A-C0897X121600XX-0100P0-2nd-0200P0_121601_JYM_1__WITHOUT-YOU__5602-7925	0
021A-C0897X121800XX-0100P0_121801_JST_1__BUT-YOU__551-3925	0
021A-C0897X121900XX-0100P0_121901_JSU_1__BUT-YOU__519-2225	0
021A-C0897X121900XX-0100P0_121901_JSU_1__THAT-YOU__1342-7225	0
021A-C0897X121900XX-0100P0_121901_JSU_1__WHAT-YOU__764-3425	0
021A-C0897X121900XX-0100P0_121901_JSU_1__WHAT-YOU__901-4025	0
021A-C0897X121900XX-0100P0_121901_JSU_1__WHAT-YOU__980-8225	0
021A-C0897X122000XX-0100P0-2nd-0200P0_122002_KGV_1__THAT-YOU__3726-8325	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__BUT-YOU__2120-4725	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__BUT-YOU__2132-5325	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__BUT-YOU__2347-5925	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__BUT-YOU__2534-7725	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__BUT-YOU__3474-1625	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__IT-YOU__815-1025	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__THAT-YOU__101-8125	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__THAT-YOU__2479-3625	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__THAT-YOU__2549-0125	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__THAT-YOU__3369-8625	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__THAT-YOU__3650-1125	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__THAT-YOU__4759-4925	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__THAT-YOU__4913-6225	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__THAT-YOU__4926-4025	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WANT-YOU__1369-1225	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WHAT-YOU__109-0025	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WHAT-YOU__124-0725	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WHAT-YOU__2225-3425	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WHAT-YOU__2526-0125	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WHAT-YOU__277-2925	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WHAT-YOU__3115-5025	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WHAT-YOU__4298-7225	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WHAT-YOU__4338-6625	0
021A-C0897X122300XX-0100P0-2nd-0200P0_122301_JSY_1__WHAT-YOU__969-1725	0
021A-C0897X122400XX-0200P0_122402_JT1_1__ALRIGHT-YOU__487-1925	0
021A-C0897X122400XX-0200P0_122402_JT1_1__BUT-YOU__3443-5925	0
021A-C0897X122400XX-0200P0_122402_JT1_1__DIFFICULT-YOU__1891-6725	0
021A-C0897X122400XX-0200P0_122402_JT1_1__EXPECT-YOU__1031-9325	0
021A-C0897X122400XX-0200P0_122402_JT1_1__EXPECT-YOU__2280-7325	0
021A-C0897X122400XX-0200P0_122402_JT1_1__FACT-YOU__744-4925	0
021A-C0897X122400XX-0200P0_122402_JT1_1__GET-YOU__767-8125	0
021A-C0897X122400XX-0200P0_122402_JT1_1__IT-YOU__1883-4125	0
021A-C0897X122400XX-0200P0_122402_JT1_1__LET-YOU__159-2125	0
021A-C0897X122400XX-0200P0_122402_JT1_1__LET-YOU__3438-3325	0
021A-C0897X122400XX-0200P0_122402_JT1_1__RIGHT-YOU__2606-2025	0
021A-C0897X122400XX-0200P0_122402_JT1_1__RIGHT-YOU__906-6325	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__1008-3625	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__1182-6225	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__1469-9925	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__1491-8625	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__1520-0125	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__1587-7425	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__1656-2525	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__1795-3825	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__183-1025	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2020-4925	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2220-1125	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2279-5725	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2333-7625	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2451-4325	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2524-0725	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2667-9425	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2670-4025	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2930-7125	0
021A-C0897X122400XX-0200P0_122402_JT1_1__THAT-YOU__2986-8825	0
